id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,subtitle,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,narrator_short_bio,featured_start_at,featured_end_at,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
ZLQ26oPD-3,C00GBg0jkb,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-10-08T05:32:12.001Z,100,Stargazing on Stewart Island,ko,0-default,"Tonight, embark on a magical trip Down Under to explore the colorful cosmos from its most breathtaking vantage point, Stewart Island.",c363d92e39690307cc21bd85a2557db5,False,True,sleep_stories,generic,False,2019-09-27T20:39:45.499Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,ccHQjNQt8U,Son Su Ho,"Acteur de voix chez CJ E&amp;M Tooniverse 
 Il possède une vaste expérience dans des domaines aussi variés que l'animation, les émissions de télévision, les documentaires et les publicités. Il a prêté sa voix à plus de 500 annonces, à la télévision comme à la radio. L'une de ses créations les plus célèbres inclut la série de tvN <Little House In The Forest>",,False,2019-09-27T20:36:40.347Z,2019-10-07T14:54:56.925Z,47daf0eb4dcdeb3b3eab65c981b730f8,image,image/png,4201583,https://assets.calm.com/47daf0eb4dcdeb3b3eab65c981b730f8.png,3000,3000,"['#3d3727', '#cea26f', '#9b9c88']",53cc3c6461ef3c3b3aedad17d0a6d8b3,image,image/jpeg,11482777,https://assets.calm.com/53cc3c6461ef3c3b3aedad17d0a6d8b3.jpeg,1920,1920,"['#803cd4', '#0c2e66']",e3cb53fe42bb297275ce947e32c58aaf,image,image/jpeg,11017594,https://assets.calm.com/e3cb53fe42bb297275ce947e32c58aaf.jpeg,1920,1920,"['#7a54b8', '#2c1470']",e3cb53fe42bb297275ce947e32c58aaf,image,image/jpeg,11017594,https://assets.calm.com/e3cb53fe42bb297275ce947e32c58aaf.jpeg,1920,1920,"['#7a54b8', '#2c1470']",53cc3c6461ef3c3b3aedad17d0a6d8b3,image,image/jpeg,11482777,https://assets.calm.com/53cc3c6461ef3c3b3aedad17d0a6d8b3.jpeg,1920,1920,"['#803cd4', '#0c2e66']",,,,,,,,,,,
ylSKLE3hiE,MY0XAGEcr2,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-07-28T07:01:00.000Z,67,A Cruise on the Nile,ko,0-default,Marvel at the incredible wonders of the ancient world as you glide down the majestic waters of Cleopatra's Nile River.,85a8a61a769cccca6fe51461dd8d2656,False,True,sleep_stories,generic,False,2020-07-26T03:30:20.126Z,2025-05-14T21:30:54.575Z,Histoire pour dormir,9kKPO5Q1,Christina Yang,True,_5jMSqQSgq,Shin Beom Sik,"Il a travaillé dans divers domaines, y compris des séries radiophoniques, des documentaires, des discours publicitaires et a doublé un certain nombre de films et d'animations tels que One Piece et Star Wars.",,False,2019-11-21T15:46:14.339Z,2019-11-22T12:46:46.188Z,22b128a6db69aa76499587d2cf8f2310,image,image/png,2045641,https://assets.calm.com/22b128a6db69aa76499587d2cf8f2310.png,3000,3000,"['#e2c8b2', '#211d23', '#9f694e']",fa19d30845503b18ca712a8e8d91e237,image,image/jpeg,10675889,https://assets.calm.com/fa19d30845503b18ca712a8e8d91e237.jpeg,1920,1920,"['#ed7309', '#924209']",872e63d8ccafc491dedb3dad756e32a5,image,image/jpeg,8262830,https://assets.calm.com/872e63d8ccafc491dedb3dad756e32a5.jpeg,1920,1920,"['#ee7309', '#04245c']",872e63d8ccafc491dedb3dad756e32a5,image,image/jpeg,8262830,https://assets.calm.com/872e63d8ccafc491dedb3dad756e32a5.jpeg,1920,1920,"['#ee7309', '#04245c']",fa19d30845503b18ca712a8e8d91e237,image,image/jpeg,10675889,https://assets.calm.com/fa19d30845503b18ca712a8e8d91e237.jpeg,1920,1920,"['#ed7309', '#924209']",,,,,,,,,,2021-09-08T11:00:00.000Z,2021-09-14T04:00:00.000Z
oJCu8JmW1u,abSVxweA8z,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-06-08T23:00:00.000Z,44,Beneath the Starlit Dome,ko,0-default,Find serenity under a blanket of stars in one of the southernmost countries of the Americas,e077788be278886e827858cae4d0e85f,False,True,sleep_stories,generic,False,2021-05-24T15:42:17.516Z,2021-08-17T18:32:25.185Z,Histoire pour dormir,r42XLLJp,Candace Rardon,True,U-YfYauWFX,Kim Min Joo,"안녕하세요. 저는 '성우 김민주'입니다!
혹시 잘 주무시나요? 요즘은 누워서 뒤척이면서 잠 못 이루는 경우가 참 많은 것 같습니다.
제 낭독으로 오늘의 힘듦을 잠시 내려놓고, 당신을 편안하게 할 수 있다면 정말 뿌듯할 것 입니다.",,False,2021-04-29T21:40:23.822Z,2021-04-29T21:41:00.119Z,1f39148f9b1fe2306e17e164bca2239f,image,image/jpeg,180828,https://assets.calm.com/1f39148f9b1fe2306e17e164bca2239f.jpeg,797,798,"['#847c7a', '#44403f']",208cdd5d5b6e3a19af555a8e7be4596a,image,image/jpeg,10548263,https://assets.calm.com/208cdd5d5b6e3a19af555a8e7be4596a.jpeg,1920,1920,"['#b76f2a', '#623824']",4816f2ceee58a11278e6c68c1efb7834,image,image/jpeg,2803635,https://assets.calm.com/4816f2ceee58a11278e6c68c1efb7834.jpeg,2000,2000,"['#dc934c', '#603c1c']",4816f2ceee58a11278e6c68c1efb7834,image,image/jpeg,2803635,https://assets.calm.com/4816f2ceee58a11278e6c68c1efb7834.jpeg,2000,2000,"['#dc934c', '#603c1c']",208cdd5d5b6e3a19af555a8e7be4596a,image,image/jpeg,10548263,https://assets.calm.com/208cdd5d5b6e3a19af555a8e7be4596a.jpeg,1920,1920,"['#b76f2a', '#623824']",,,,,,,,,,,
C6anJxhUe9,l5UqpkLy_J,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-12-05T00:34:19.414Z,90,The Christmas Express,ko,0-default,Join Shin Beom Sik for a sleepy Christmas eve departure aboard a magical train ride through the very heart of Christmas itself.,151785b66de41277b9c02e1b77e22751,False,True,sleep_stories,generic,False,2019-12-05T00:29:34.897Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,63PB06XR,Andrew Martin,True,_5jMSqQSgq,Shin Beom Sik,"Il a travaillé dans divers domaines, y compris des séries radiophoniques, des documentaires, des discours publicitaires et a doublé un certain nombre de films et d'animations tels que One Piece et Star Wars.",,False,2019-11-21T15:46:14.339Z,2019-11-22T12:46:46.188Z,22b128a6db69aa76499587d2cf8f2310,image,image/png,2045641,https://assets.calm.com/22b128a6db69aa76499587d2cf8f2310.png,3000,3000,"['#e2c8b2', '#211d23', '#9f694e']",a5c3041e6f17f1bf7c351fcd86c31563,image,image/jpeg,11069782,https://assets.calm.com/a5c3041e6f17f1bf7c351fcd86c31563.jpeg,1920,1920,"['#ef230f', '#5f0e06']",6dc91374c05c3319688bd3bfeed2f5b5,image,image/jpeg,10997664,https://assets.calm.com/6dc91374c05c3319688bd3bfeed2f5b5.jpeg,1920,1920,"['#304c74', '#68180a']",6dc91374c05c3319688bd3bfeed2f5b5,image,image/jpeg,10997664,https://assets.calm.com/6dc91374c05c3319688bd3bfeed2f5b5.jpeg,1920,1920,"['#304c74', '#68180a']",a5c3041e6f17f1bf7c351fcd86c31563,image,image/jpeg,11069782,https://assets.calm.com/a5c3041e6f17f1bf7c351fcd86c31563.jpeg,1920,1920,"['#ef230f', '#5f0e06']",,,,,,,,,,,
QK0XT_0rzR,oQ-rwx92Yh,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-04-06T23:00:00.000Z,34,The Ridgeway,ko,0-default,"Explore the English Downs, as you walk Britain’s most Ancient road.",1058b4f949daee1ed120c7f0b49cc8f0,False,True,sleep_stories,generic,False,2021-03-24T01:23:25.142Z,2021-08-31T18:27:34.765Z,Histoire pour dormir,J4RL0YmW,Victoria Gosling,True,Bw8mKSyGDF,Bang Woo Ho,"산과 강과 바다를 좋아하고, 장작불을 좋아 하는 성우 방우호 입니다. 

저의 목소리가 여러분의 마음속에 따듯함으로 깃들길 소망합니다. ",,False,2021-04-01T20:46:15.123Z,2021-04-01T20:58:13.317Z,38c423a60987258dfcb9021b11309f0a,image,image/jpeg,126362,https://assets.calm.com/38c423a60987258dfcb9021b11309f0a.jpeg,800,809,"['#7f7f7f', '#424242']",4b2bf0ad941bfa5c960bfcfaef7484c8,image,image/jpeg,2341627,https://assets.calm.com/4b2bf0ad941bfa5c960bfcfaef7484c8.jpeg,2000,2000,"['#cd8e4c', '#161756']",df1e64093753814dd7128a17cfe5ebe7,image,image/jpeg,2349104,https://assets.calm.com/df1e64093753814dd7128a17cfe5ebe7.jpeg,2000,2000,"['#cd8f4c', '#0c144e']",df1e64093753814dd7128a17cfe5ebe7,image,image/jpeg,2349104,https://assets.calm.com/df1e64093753814dd7128a17cfe5ebe7.jpeg,2000,2000,"['#cd8f4c', '#0c144e']",4b2bf0ad941bfa5c960bfcfaef7484c8,image,image/jpeg,2341627,https://assets.calm.com/4b2bf0ad941bfa5c960bfcfaef7484c8.jpeg,2000,2000,"['#cd8e4c', '#161756']",,,,,,,,,,,
F_VzhV8L4u,hfcqMB1TLz,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-09-28T23:00:00.000Z,29,The Guitar Maker of Andalusia,ko,0-default,Discover the home of one of the world’s most beautiful instruments on this journey to the south of Spain.,1bdbdc1d6cc3b5631cee20c9bb830025,False,True,sleep_stories,generic,False,2021-09-20T18:21:59.079Z,2021-09-28T22:43:15.129Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,VUy61kdt1u,Kang Yeong Ho,"Un talent vocal à la voix apaisante et pleine de charme. Sa voix a pu être entendue dans des promotions d'entreprise, des publicités, des narrations de livres audio et bien d'autres contenus encore.",,False,2020-05-03T14:28:18.495Z,2020-05-03T14:31:52.633Z,ae5f8360ca897e5b3c43db914c1e3e71,image,image/jpeg,449288,https://assets.calm.com/ae5f8360ca897e5b3c43db914c1e3e71.jpeg,929,929,"['#5e6e76', '#e4e8ef', '#b7b0bf']",7c6640ba28b9f775f3ca89801cb94cd5,image,image/jpeg,12455893,https://assets.calm.com/7c6640ba28b9f775f3ca89801cb94cd5.jpeg,2000,2000,"['#ba6e29', '#7e2c0a']",99cdfda4cd415a552674412f157bd314,image,image/jpeg,4965546,https://assets.calm.com/99cdfda4cd415a552674412f157bd314.jpeg,2000,2000,"['#bd732f', '#7e2c0a']",99cdfda4cd415a552674412f157bd314,image,image/jpeg,4965546,https://assets.calm.com/99cdfda4cd415a552674412f157bd314.jpeg,2000,2000,"['#bd732f', '#7e2c0a']",7c6640ba28b9f775f3ca89801cb94cd5,image,image/jpeg,12455893,https://assets.calm.com/7c6640ba28b9f775f3ca89801cb94cd5.jpeg,2000,2000,"['#ba6e29', '#7e2c0a']",,,,,,,,,,,
H1atbjVt0o,uwPG9FVdHN,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-01-11T01:00:00.000Z,10657,Legends of Iguaçu,ko,0-default,Be one with nature on a trek through the mythology of an extraordinary natural wonder.,3e0178a820d8699a6165b6b982a6bbd8,False,True,sleep_stories,generic,False,2023-01-03T18:23:52.614Z,2023-01-10T18:07:26.190Z,Histoire pour dormir,LqPw0wpY,Eurydice Da Silva,True,_vbOr33-Rp,Kim Sang Baek,"Même si je sais écouter, je refuse d'accepter les idées toutes faites.
Je recherche la stabilité, mais j'essaie de ne pas suivre le troupeau. 
J'essaie toujours de trouver quelque chose de nouveau, mais j'apprécie aussi la contemplation",,False,2020-05-08T01:40:23.823Z,2020-05-08T01:43:48.167Z,7527106d0bdd65e238d68f7f8236ccf1,image,image/jpeg,75559,https://assets.calm.com/7527106d0bdd65e238d68f7f8236ccf1.jpeg,359,359,"['#c6b09a', '#2b272c', '#514644']",3b9ea45e10d40d59a632655f63ced62e,image,image/jpeg,3303848,https://assets.calm.com/3b9ea45e10d40d59a632655f63ced62e.jpeg,2000,2000,"['#d5a02f', '#15528a']",11ae55df70f5366673fe70b180da7f36,image,image/jpeg,367151,https://assets.calm.com/11ae55df70f5366673fe70b180da7f36.jpeg,2000,2000,"['#cfa034', '#0446a2']",11ae55df70f5366673fe70b180da7f36,image,image/jpeg,367151,https://assets.calm.com/11ae55df70f5366673fe70b180da7f36.jpeg,2000,2000,"['#cfa034', '#0446a2']",3b9ea45e10d40d59a632655f63ced62e,image,image/jpeg,3303848,https://assets.calm.com/3b9ea45e10d40d59a632655f63ced62e.jpeg,2000,2000,"['#d5a02f', '#15528a']",,,,,,,,,,,
BCUPqDJyP0,bFZxbnBWN-,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-02-15T01:00:00.000Z,10708,Flight of the Feather,ko,0-default,Fly back to the Kingdom of Lionwood where a boy and his falcon set out in search of spring in the heart of winter.,6c08844cd012bddd51ed7370a4fe6df8,False,True,sleep_stories,generic,False,2023-02-09T19:56:15.831Z,2023-02-10T20:20:50.238Z,Histoire pour dormir,rzGM3Q2w,Charles Duffie,True,GXr4t0jnp5,Seo Won Seok,"Même si j'ai peut-être l'air un peu dur comme ça, je ne suis pas un type dur au fond. J'essaie toujours de regarder le monde affectueusement. Lire est ce qui me remplit de joie.
",,False,2020-03-20T20:17:15.568Z,2020-03-26T17:51:40.088Z,ab4f945b2cbf000df7096e1ab016bbf4,image,image/jpeg,253624,https://assets.calm.com/ab4f945b2cbf000df7096e1ab016bbf4.jpeg,938,938,"['#41352b', '#ddbb91', '#b5825b']",34502e8936291607c4393692abe72e77,image,image/jpeg,4879122,https://assets.calm.com/34502e8936291607c4393692abe72e77.jpeg,3000,3000,"['#1163b5', '#05367f']",b6985989d9c04853194f124a90473c21,image,image/jpeg,3824316,https://assets.calm.com/b6985989d9c04853194f124a90473c21.jpeg,2000,2000,"['#2492d8', '#06367f']",b6985989d9c04853194f124a90473c21,image,image/jpeg,3824316,https://assets.calm.com/b6985989d9c04853194f124a90473c21.jpeg,2000,2000,"['#2492d8', '#06367f']",34502e8936291607c4393692abe72e77,image,image/jpeg,4879122,https://assets.calm.com/34502e8936291607c4393692abe72e77.jpeg,3000,3000,"['#1163b5', '#05367f']",,,,,,,,,,,
hXWgcNkTRO,uJsM1Zoe3M,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-03-17T00:00:00.000Z,50,An Evening in Scarborough,ko,0-default,Spend a day in a glorious seaside town in anticipation of the magical evening.,035b3e8013a6c29f1c555971f0e41a86,False,True,sleep_stories,generic,False,2021-03-09T17:48:55.945Z,2021-08-17T18:31:52.985Z,Histoire pour dormir,63PB06XR,Andrew Martin,True,xlskXrXlIg,Park Min Ki,"안녕하세요. 세상을 따뜻하게 바라보는 대교 출신의 성우입니다.
현재 프리랜서로 활동 중이며
더빙과 오디오북 등을 통해 여러분에게도 따뜻함과 즐거움을 드리기 위해 노력하고 있습니다.
",,False,2021-03-09T14:03:43.316Z,2021-03-09T15:33:08.533Z,693b82996f348c3ce749922cfbdefcbb,image,image/jpeg,470301,https://assets.calm.com/693b82996f348c3ce749922cfbdefcbb.jpeg,1080,1080,"['#c5a354', '#623a2e']",a9971ec6a377eeef856e6915d708e677,image,image/jpeg,7778965,https://assets.calm.com/a9971ec6a377eeef856e6915d708e677.jpeg,1920,1920,"['#de7c5b', '#721d1c']",aee6594d16d46f9cfa57aa2c65e9693a,image,image/jpeg,843721,https://assets.calm.com/aee6594d16d46f9cfa57aa2c65e9693a.jpeg,1920,1920,"['#de7b5a', '#721d1c']",aee6594d16d46f9cfa57aa2c65e9693a,image,image/jpeg,843721,https://assets.calm.com/aee6594d16d46f9cfa57aa2c65e9693a.jpeg,1920,1920,"['#de7b5a', '#721d1c']",a9971ec6a377eeef856e6915d708e677,image,image/jpeg,7778965,https://assets.calm.com/a9971ec6a377eeef856e6915d708e677.jpeg,1920,1920,"['#de7c5b', '#721d1c']",,,,,,,,,,,
AF0TEjzOoL,oIuAyi2Sho,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-10-05T01:00:00.000Z,13,The Old Antique Shoppe,ko,0-default,Seek shelter from the rain in a cosy antique shop and sift through its time-honored treasures.,aa8354fe1312c2e9988d437b45568e05,False,True,sleep_stories,generic,False,2022-09-23T14:43:56.930Z,2022-10-04T07:20:22.214Z,Histoire pour dormir,xY9kj1j5,Marion Katrina Poerio,True,xlskXrXlIg,Park Min Ki,"안녕하세요. 세상을 따뜻하게 바라보는 대교 출신의 성우입니다.
현재 프리랜서로 활동 중이며
더빙과 오디오북 등을 통해 여러분에게도 따뜻함과 즐거움을 드리기 위해 노력하고 있습니다.
",,False,2021-03-09T14:03:43.316Z,2021-03-09T15:33:08.533Z,693b82996f348c3ce749922cfbdefcbb,image,image/jpeg,470301,https://assets.calm.com/693b82996f348c3ce749922cfbdefcbb.jpeg,1080,1080,"['#c5a354', '#623a2e']",19fbee3c42e906c9c6c7271d75acd380,image,image/jpeg,2783662,https://assets.calm.com/19fbee3c42e906c9c6c7271d75acd380.jpeg,2000,2000,"['#c9b08a', '#361b06']",197dd59de618c0f4c11ab89150675407,image,image/jpeg,2875132,https://assets.calm.com/197dd59de618c0f4c11ab89150675407.jpeg,2000,2000,"['#ed6111', '#441c05']",197dd59de618c0f4c11ab89150675407,image,image/jpeg,2875132,https://assets.calm.com/197dd59de618c0f4c11ab89150675407.jpeg,2000,2000,"['#ed6111', '#441c05']",19fbee3c42e906c9c6c7271d75acd380,image,image/jpeg,2783662,https://assets.calm.com/19fbee3c42e906c9c6c7271d75acd380.jpeg,2000,2000,"['#c9b08a', '#361b06']",,,,,,,,,,,
fJUQQIMozG,rhX_rlwO4P,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-08-10T18:00:00.000Z,36,Peter Pan,ko,0-default,"Fly toward the second star to the right and
straight on till morning.",8439e65d6f6e8c641d9c8d2c6bc0e1de,False,True,sleep_stories,generic,False,2021-07-30T18:37:21.501Z,2021-08-17T18:32:52.656Z,Histoire pour dormir,lw7DEO60,J.M. Barrie,True,w9Lakt8wV5,Daniel Kim,"“잠잘 때 들려주는 이야기”라는 유튜브 채널을 통해 10만명 이상의 구독자분들께 단잠을 선물해 드리고 있는프리랜서 성우입니다. 그 외 광고, 나레이션, 영어 학습 앱, 영화, 게임 기타 등등 일상의 다양한 분야에서
여러분과 함께하고 있습니다. 온화하고 부담없는 목소리로 듣는 이의 삶에 좋은 영향이 되고자 항상 노력합니다. 독서, 요리, 클래식 음악 감상, 귀여운 동물들, 산책, 그리고 목적 없이 가는 여행을 좋아합니다.",,False,2021-07-30T18:45:45.134Z,2021-07-30T18:48:04.866Z,a5c266467a577930e73a11651b2320fc,image,image/jpeg,220482,https://assets.calm.com/a5c266467a577930e73a11651b2320fc.jpeg,620,620,"['#d48464', '#67321c']",c7841fa2da4732c2eddb8207f6838856,image,image/jpeg,10150201,https://assets.calm.com/c7841fa2da4732c2eddb8207f6838856.jpeg,1920,1920,"['#075ce2', '#0f3a7b']",9714f1e5efa10370f434329693c5b9ea,image,image/jpeg,2652970,https://assets.calm.com/9714f1e5efa10370f434329693c5b9ea.jpeg,2000,2000,"['#075ce2', '#0a3474']",9714f1e5efa10370f434329693c5b9ea,image,image/jpeg,2652970,https://assets.calm.com/9714f1e5efa10370f434329693c5b9ea.jpeg,2000,2000,"['#075ce2', '#0a3474']",c7841fa2da4732c2eddb8207f6838856,image,image/jpeg,10150201,https://assets.calm.com/c7841fa2da4732c2eddb8207f6838856.jpeg,1920,1920,"['#075ce2', '#0f3a7b']",,,,,,,,,,,
ySiNxO0_oH,BKx3f9SUX7,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-12-08T18:00:00.000Z,50,Norway’s Lofoten Islands,ko,0-default,"Journey to the far north of Europe, to a snowy world of mountains, fjords, and awe-inspiring islands.",0f72a03cdbc8464393650c78e11615fc,False,True,sleep_stories,generic,False,2020-12-08T18:00:00.000Z,2021-08-17T18:31:12.107Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,yUWJtLYvUo,Jiwoon Lee,"배우 겸 성우 활동을 하고 있는 이지운입니다.
10년 이상 연극 생활 후 광고 내레이션 게임 성우로 활동을 하다가 영화 드라마 배우를 공부하고 참여도 하고 있습니다.
따뜻한 느낌이 제 장점이고, 다양한 느낌도 가리지 않고 하려는 도전하는 마음이 많습니다.
더 진실된 느낌으로 많은 사람에게 다가가고자 하는 게 제 목표입니다.",,False,2020-10-08T01:04:26.186Z,2020-10-08T01:06:42.472Z,acf23c21fb160f966062ff9ad001e604,image,image/jpeg,242399,https://assets.calm.com/acf23c21fb160f966062ff9ad001e604.jpeg,539,538,"['#e7d6c7', '#211810', '#88553d']",f6af8b3fd7182c4341ed2fa964a48a96,image,image/jpeg,8205900,https://assets.calm.com/f6af8b3fd7182c4341ed2fa964a48a96.jpeg,1920,1920,"['#cf4d2b', '#114a8b']",29b5c7237b49f4d704d7bc9ff6851892,image,image/jpeg,10322503,https://assets.calm.com/29b5c7237b49f4d704d7bc9ff6851892.jpeg,1920,1920,"['#4171b1', '#0a3c78']",29b5c7237b49f4d704d7bc9ff6851892,image,image/jpeg,10322503,https://assets.calm.com/29b5c7237b49f4d704d7bc9ff6851892.jpeg,1920,1920,"['#4171b1', '#0a3c78']",f6af8b3fd7182c4341ed2fa964a48a96,image,image/jpeg,8205900,https://assets.calm.com/f6af8b3fd7182c4341ed2fa964a48a96.jpeg,1920,1920,"['#cf4d2b', '#114a8b']",,,,,,,,,,,
y49JHmy5La,KjSWbTAYgF,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-10-08T01:00:00.000Z,55,Crossing Australia by Train,ko,0-default,"Cozy up aboard The Ghan, one of Australia’s most historic railways, as you take in the breathtaking scenery of the land down under.",3ee6308942869646d57dd39b596ec05a,False,True,sleep_stories,generic,False,2020-10-08T01:00:00.000Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,9FEBqrk3UA,Jo Kyu Joon ,"KBS 33기 공채 성우.
극단 '소리로통하다-소통' 단장,
드라마 '슬기로운 감빵생활' 출연 등,
성우뿐만 아니라 연기 등 다방면에서 활동 중이다.",,False,2020-09-29T11:59:51.506Z,2020-09-29T12:00:55.534Z,06d3dbece4abec204b96ed43b6057555,image,image/jpeg,6923988,https://assets.calm.com/06d3dbece4abec204b96ed43b6057555.jpeg,3648,3648,"['#463633', '#e2c9c4', '#a3a2a8']",3ef10ff9742ede8fa207bc421ec7abce,image,image/jpeg,8966709,https://assets.calm.com/3ef10ff9742ede8fa207bc421ec7abce.jpeg,1920,1920,"['#844429', '#6a351d']",85c89d8be957f4196da13b7dc83193e0,image,image/jpeg,9406099,https://assets.calm.com/85c89d8be957f4196da13b7dc83193e0.jpeg,1920,1920,"['#e97c64', '#440b04']",85c89d8be957f4196da13b7dc83193e0,image,image/jpeg,9406099,https://assets.calm.com/85c89d8be957f4196da13b7dc83193e0.jpeg,1920,1920,"['#e97c64', '#440b04']",3ef10ff9742ede8fa207bc421ec7abce,image,image/jpeg,8966709,https://assets.calm.com/3ef10ff9742ede8fa207bc421ec7abce.jpeg,1920,1920,"['#844429', '#6a351d']",,3ef10ff9742ede8fa207bc421ec7abce,image,image/jpeg,8966709.0,https://assets.calm.com/3ef10ff9742ede8fa207bc421ec7abce.jpeg,1920.0,1920.0,"['#844429', '#6a351d']",,
CO-tiEqfTY,8zsCwyXwNv,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-06-16T19:00:00.000Z,70,Dreaming of Atlantis,ko,0-default,Explore an ancient city lost beneath the sea that blurs the line between fact and fiction.,3219256c4de8a977727c03cee52dc8dd,False,True,sleep_stories,generic,False,2020-06-16T23:35:22.684Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,9kKPO5Q1,Christina Yang,True,_vbOr33-Rp,Kim Sang Baek,"Même si je sais écouter, je refuse d'accepter les idées toutes faites.
Je recherche la stabilité, mais j'essaie de ne pas suivre le troupeau. 
J'essaie toujours de trouver quelque chose de nouveau, mais j'apprécie aussi la contemplation",,False,2020-05-08T01:40:23.823Z,2020-05-08T01:43:48.167Z,7527106d0bdd65e238d68f7f8236ccf1,image,image/jpeg,75559,https://assets.calm.com/7527106d0bdd65e238d68f7f8236ccf1.jpeg,359,359,"['#c6b09a', '#2b272c', '#514644']",ebcd238b3a3ab1a5a6e7a0f24a0ccedd,image,image/png,5038959,https://assets.calm.com/ebcd238b3a3ab1a5a6e7a0f24a0ccedd.png,1920,1920,"['#0486f0', '#044177']",1a3b8e8125e01220a4dfbb6443f5eb51,image,image/jpeg,487050,https://assets.calm.com/1a3b8e8125e01220a4dfbb6443f5eb51.jpeg,1920,1920,"['#0485f0', '#044177']",1a3b8e8125e01220a4dfbb6443f5eb51,image,image/jpeg,487050,https://assets.calm.com/1a3b8e8125e01220a4dfbb6443f5eb51.jpeg,1920,1920,"['#0485f0', '#044177']",ebcd238b3a3ab1a5a6e7a0f24a0ccedd,image,image/png,5038959,https://assets.calm.com/ebcd238b3a3ab1a5a6e7a0f24a0ccedd.png,1920,1920,"['#0486f0', '#044177']",,,,,,,,,,,
