id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,featured_start_at,featured_end_at,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,metadata_indexed_search_text,metadata_program_view_hides_play_button,narrator_medium_bio,metadata_exclude_from_search,narrator_short_bio,subtitle,restricted_to_products,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors
5i1f2Sq_JK,wGllsbT_zk,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-10-04T17:00:00.000Z,3,Gothic Dreams: Sleepy Hollow,en,0-default,Take a moonlit ride with Ichabod Crane in this beloved spooky tale … if you dare.,59cf23f0ef1f652cd0f4774e2fcf7e54,False,True,sleep_stories,generic,False,2022-09-29T20:24:40.301Z,2025-03-06T21:21:37.153Z,Schlafgeschichte,yVoQolY3,Washington Irving,True,VJgmbWSX7,Erik Braa,"Die Wikinger sind los! Erik ist der #VikingofVoice!  Alles begann mit Videospielen und am bekanntesten ist er als Stimme von Draven, Jax und VelKoz in League of Legends Er hat in Hunderten von Spielen von Heroes of the Storm bis hin zum The Walking Dead-Spiel für Telltale Games mitgewirkt. Und auch Hörbücher wie „White Tiger Legend“ und Schlafgeschichten wie „Die transsibirische Eisenbahn“ sowie Werbespots und Anzeigen eingesprochen.",False,2017-06-27T20:45:52.187Z,2023-02-13T22:54:11.045Z,c82f3afed1ab10a6c3fe131a820db22a,image,image/png,778105.0,https://assets.calm.com/c82f3afed1ab10a6c3fe131a820db22a.png,737.0,737.0,"['#704c35', '#583114']",8c6e4b69c5d4dbacfea2040192e7a708,image,image/jpeg,857845,https://assets.calm.com/8c6e4b69c5d4dbacfea2040192e7a708.jpeg,2048,2048,"['#cd612b', '#1c225f']",504eceb89fa9e72f7f0467bcc45a4517,image,image/jpeg,1146641,https://assets.calm.com/504eceb89fa9e72f7f0467bcc45a4517.jpeg,2048,2048,"['#cd612b', '#19205b']",,,,,,,,,504eceb89fa9e72f7f0467bcc45a4517,image,image/jpeg,1146641,https://assets.calm.com/504eceb89fa9e72f7f0467bcc45a4517.jpeg,2048,2048,"['#cd612b', '#19205b']",8c6e4b69c5d4dbacfea2040192e7a708,image,image/jpeg,857845,https://assets.calm.com/8c6e4b69c5d4dbacfea2040192e7a708.jpeg,2048,2048,"['#cd612b', '#1c225f']",Synchronsprecher und Hörbucherzähler aus Norwegen. Er liest Sacherzählungen und Zugreisegeschichten.,,,,,,,,,,,,,,,,
ZA4Drje,4bP479RZG,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-01-15T23:32:00.694Z,182,The Trans-Siberian Railroad,en,0-default,"Tonight, we travel to the farthest reaches of Northern Russia to take a trip on the Trans-Siberian Express.",67b1feebbca38a781acc305000cb13eb,False,True,sleep_stories,generic,False,2017-03-09T19:21:04.624Z,2020-04-08T16:47:20.269Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,VJgmbWSX7,Erik Braa,"Die Wikinger sind los! Erik ist der #VikingofVoice!  Alles begann mit Videospielen und am bekanntesten ist er als Stimme von Draven, Jax und VelKoz in League of Legends Er hat in Hunderten von Spielen von Heroes of the Storm bis hin zum The Walking Dead-Spiel für Telltale Games mitgewirkt. Und auch Hörbücher wie „White Tiger Legend“ und Schlafgeschichten wie „Die transsibirische Eisenbahn“ sowie Werbespots und Anzeigen eingesprochen.",False,2017-06-27T20:45:52.187Z,2023-02-13T22:54:11.045Z,c82f3afed1ab10a6c3fe131a820db22a,image,image/png,778105.0,https://assets.calm.com/c82f3afed1ab10a6c3fe131a820db22a.png,737.0,737.0,"['#704c35', '#583114']",8787d8ff1f39be00d4f45c2888966f36,image,image/jpeg,745951,https://assets.calm.com/8787d8ff1f39be00d4f45c2888966f36.jpeg,1920,1920,"['#9d8044', '#534411']",c76b76e91f7203b8bdd7d6489ba5669a,image,image/jpeg,578315,https://assets.calm.com/c76b76e91f7203b8bdd7d6489ba5669a.jpeg,2400,2400,"['#e2ad1c', '#513e0a']",e3dc26088867b668d5256f378b4641db,image,image/jpeg,79910.0,https://assets.calm.com/e3dc26088867b668d5256f378b4641db.jpeg,1125.0,300.0,"['#a7913e', '#765b0b']",c76b76e91f7203b8bdd7d6489ba5669a,image,image/jpeg,578315,https://assets.calm.com/c76b76e91f7203b8bdd7d6489ba5669a.jpeg,2400,2400,"['#e2ad1c', '#513e0a']",e3dc26088867b668d5256f378b4641db,image,image/jpeg,79910,https://assets.calm.com/e3dc26088867b668d5256f378b4641db.jpeg,1125,300,"['#a7913e', '#765b0b']",Synchronsprecher und Hörbucherzähler aus Norwegen. Er liest Sacherzählungen und Zugreisegeschichten.,,,,,Non-Fiction,,,,,,,,,,,
zdzwboAiXV,ReWJrL_fYm,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-01-24T18:00:00.000Z,10644,Beauty and the BnB,en,0-default,After years spent happily together in the castle Beauty and Beast decide to open their home to weary travelers. ,afae423f567b43588682039ccbb8a478,False,True,sleep_stories,generic,False,2022-12-20T06:53:06.257Z,2022-12-20T06:54:33.598Z,Schlafgeschichte,lGkqnZO8,Ellen Haun,True,VJozWbHQX,Alan Sklar,"Alan Sklar schloss sein Studium in Dartmouth ab und ist seit über 25 Jahren hauptberuflich Schauspieler. Er hat über 200 Hörbücher und Tausende private Projekte für Kunden aus Gesundheitswesen, Finanzbranche und Wirtschaft sowie unzählige Radio- und Fernsehwerbespots eingesprochen. Als Stimme aus dem Off auf Firmenveranstaltungen hat er tausendmal „Sehr geehrte Damen und Herren, bitte nehmen Sie Ihre Plätze ein“ gesagt. Auf seiner Website www.alansklar.com kann man mehr über ihn erfahren.",False,2017-06-27T20:45:52.186Z,2017-06-29T22:40:00.090Z,4d69dedead6a6e617390d4d2b021119e,image,image/jpeg,30453.0,https://assets.calm.com/4d69dedead6a6e617390d4d2b021119e.jpeg,600.0,600.0,"['#4a444a', '#cba99f', '#b3b8c3']",df4b9cc57f451a37437bc429c3190159,image,image/jpeg,2476534,https://assets.calm.com/df4b9cc57f451a37437bc429c3190159.jpeg,3000,3000,"['#4056b9', '#0e205c']",0d76d6a734b065cd1f515ee1498d058d,image,image/jpeg,2514143,https://assets.calm.com/0d76d6a734b065cd1f515ee1498d058d.jpeg,3000,3000,"['#455db8', '#0c1a47']",,,,,,,,,0d76d6a734b065cd1f515ee1498d058d,image,image/jpeg,2514143,https://assets.calm.com/0d76d6a734b065cd1f515ee1498d058d.jpeg,3000,3000,"['#455db8', '#0c1a47']",df4b9cc57f451a37437bc429c3190159,image,image/jpeg,2476534,https://assets.calm.com/df4b9cc57f451a37437bc429c3190159.jpeg,3000,3000,"['#4056b9', '#0e205c']","Seit über 25 Jahren hauptberuflicher Sprecher. Liest Naturerzählungen, fiktive Geschichten und alte Schlafgeschichten.",,,,,,,,,,,,,,,,
-Rl2bgh_g9,h82KarbtQS,"['c4b', 'dtc']",,sleep,2024-10-15T10:00:00.000Z,11658,Alien Dog | Venom: The Last Dance,en,0-default,"A story about an unlikely duo forming a bond as told by Eddie Brock and Venom, voiced by Tom Hardy. Venom: The Last Dance is exclusively in theaters.",c282f7f5b522d30131360dac9820a754,False,True,sleep_stories,generic,False,2024-09-25T15:56:27.220Z,2025-04-11T22:40:40.568Z,Schlafgeschichte,LzylLOJv,Tom Hardy / Menov,True,tkn5V42b2u,Tom Hardy als Eddie Brock und Venom,"Der ehemalige Investigativreporter Eddie Brock ist jetzt am besten für seine Verbindung zum außerirdischen Symbionten bekannt. Er wird oft nur als Wirt des mächtigen Aliens gesehen, doch nur gemeinsam als Venom haben sie unglaubliche Fähigkeiten – und chaotisches Geplänkel. Sowohl Brock als auch Venom werden von Schauspieler Tom Hardy verkörpert.

Als Oscar-nominierter Schauspieler und Produzent hat sich Tom Hardy schnell zu einem der vielseitigsten und aktuell gefragtesten Schauspieler entwickelt. Hardy wurde für seine transformativen Darbietungen von Kritikern und dem Publikum gleichermaßen gelobt und hat seine schauspielerische Bandbreite mehrfach unter Beweis gestellt, u.a. in Film, Fernsehen und Theater. ",False,2024-09-25T16:44:22.415Z,2024-10-16T15:13:33.722Z,5f548915024daeb5820dfc6825997935,image,image/jpeg,2614923.0,https://assets.calm.com/5f548915024daeb5820dfc6825997935.jpeg,2000.0,2000.0,"['#3b4ea1', '#1b248d']",5f548915024daeb5820dfc6825997935,image,image/jpeg,2614923,https://assets.calm.com/5f548915024daeb5820dfc6825997935.jpeg,2000,2000,"['#3b4ea1', '#1b248d']",5d05a5fdd4941d62b93c5e2e2f29172f,image,image/jpeg,2589654,https://assets.calm.com/5d05a5fdd4941d62b93c5e2e2f29172f.jpeg,2000,2000,"['#4054aa', '#040a24']",,,,,,,,,5d05a5fdd4941d62b93c5e2e2f29172f,image,image/jpeg,2589654,https://assets.calm.com/5d05a5fdd4941d62b93c5e2e2f29172f.jpeg,2000,2000,"['#4054aa', '#040a24']",5f548915024daeb5820dfc6825997935,image,image/jpeg,2614923,https://assets.calm.com/5f548915024daeb5820dfc6825997935.jpeg,2000,2000,"['#3b4ea1', '#1b248d']",,Marvel,False,2024-10-15T23:00:00.000Z,2024-10-16T14:00:00.000Z,,,,,,,,,,,,
SoWFoaLWTu,LmHcwXIe_B,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-07-08T17:00:00.000Z,71,Dream With Me,en,0-default,Fall asleep and fall in love with the dreamy voice of Harry Styles.,75c7066a9611cadd9688199cb35f358c,False,True,sleep_stories,generic,False,2020-07-07T15:17:41.075Z,2025-05-20T17:15:57.113Z,Schlafgeschichte,8LP0xvpB,Steve Cleverley & Sanj Sen,True,rlHYcsyu9,Harry Styles,"Harry Styles has returned with his critically acclaimed second solo album Fine Line — his first piece of new music in two years. It’s a new chapter in the story he’s been building for the past ten years—a musical journey unlike any other. Styles’ Fine Line, released in December 2019 on Columbia Records, achieved an array of history-making records and topped the charts at #1 in over 20 countries. The Platinum certified album, which features the new single “Watermelon Sugar,” and the Top 40 and Hot AC radio #1 hit “Adore You,” debuted at #1 in the U.S. on the Billboard 200 with over 478,000 equivalent album units sold, making history as the biggest sales week for a solo U.K. male artist’s album since Nielsen Music began electronically tracking sales data in 1991, and was the 3rd highest debut for any artist in 2019. Harry was nominated for Best Male and Mastercard Album of the Year at the 2020 BRIT AWARDS. Styles became an overnight sensation with the band One Direction which conquered the world, touring and scoring hits at a frantic pace, while he began to evolve as a songwriter and performer. Styles went his own way in spring 2017 when he dropped his first solo single: the double-platinum piano epic “Sign of the Times,” which Rolling Stone named the Song of the Year. His self-titled debut album released in May 2017, entered the Billboard 200 at #1 and topped charts at #1 in over 55 countries. The timeless 10-track album confirmed Styles as an artist schooled in the classics, while still breaking new ground. He toured the album in 2017 and 2018 with 90 sold-out shows in over 20 countries. He made his acting debut in Christopher Nolan’s Oscar-nominated film “Dunkirk” in July 2017, becoming the first British artist with a #1 debut single, album and film in the same year.",False,2020-07-06T15:19:21.849Z,2020-08-17T15:52:51.822Z,b6fc2747e25ed4733316a66b36427752,image,image/jpeg,8819162.0,https://assets.calm.com/b6fc2747e25ed4733316a66b36427752.jpeg,800.0,800.0,"['#bf3fbf', '#0c040c']",798c04bafc86b86b9ba92592689272e3,image,image/jpeg,10412353,https://assets.calm.com/798c04bafc86b86b9ba92592689272e3.jpeg,1920,1920,"['#bba444', '#211d0c']",52843d0516242591cd9ef3a7ce05ab74,image,image/jpeg,10413592,https://assets.calm.com/52843d0516242591cd9ef3a7ce05ab74.jpeg,1920,1920,"['#2c2e31', '#bec1c3', '#909699']",,,,,,,,,52843d0516242591cd9ef3a7ce05ab74,image,image/jpeg,10413592,https://assets.calm.com/52843d0516242591cd9ef3a7ce05ab74.jpeg,1920,1920,"['#2c2e31', '#bec1c3', '#909699']",798c04bafc86b86b9ba92592689272e3,image,image/jpeg,10412353,https://assets.calm.com/798c04bafc86b86b9ba92592689272e3.jpeg,1920,1920,"['#bba444', '#211d0c']",,,,2020-10-07T23:00:00.000Z,2020-10-09T01:00:00.000Z,A New Sleep Story by Harry Styles,b6fc2747e25ed4733316a66b36427752,image,image/jpeg,8819162.0,https://assets.calm.com/b6fc2747e25ed4733316a66b36427752.jpeg,800.0,800.0,"['#bf3fbf', '#0c040c']",,,
5j8MYOd,BLj3W1k81,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2018-07-06T17:14:37.292Z,193,The Stalled Ox,en,0-default,"A young artist, renown for his lovely depictions of country fauna, is called upon to assist in the removal of a very calm and comfortable ox, with a taste for chrysanthemums.",c0e17f77374cb635bc7d221118a1c796,False,True,sleep_stories,generic,False,2017-02-17T21:26:21.146Z,2025-03-24T15:27:00.283Z,Schlafgeschichte,YjGK6rqz,"H.H. Munro, aka Saki",True,VJozWbHQX,Alan Sklar,"Alan Sklar schloss sein Studium in Dartmouth ab und ist seit über 25 Jahren hauptberuflich Schauspieler. Er hat über 200 Hörbücher und Tausende private Projekte für Kunden aus Gesundheitswesen, Finanzbranche und Wirtschaft sowie unzählige Radio- und Fernsehwerbespots eingesprochen. Als Stimme aus dem Off auf Firmenveranstaltungen hat er tausendmal „Sehr geehrte Damen und Herren, bitte nehmen Sie Ihre Plätze ein“ gesagt. Auf seiner Website www.alansklar.com kann man mehr über ihn erfahren.",False,2017-06-27T20:45:52.186Z,2017-06-29T22:40:00.090Z,4d69dedead6a6e617390d4d2b021119e,image,image/jpeg,30453.0,https://assets.calm.com/4d69dedead6a6e617390d4d2b021119e.jpeg,600.0,600.0,"['#4a444a', '#cba99f', '#b3b8c3']",c47a209995eca7c740441631c03f5c27,image,image/jpeg,262459,https://assets.calm.com/c47a209995eca7c740441631c03f5c27.jpeg,1920,1920,"['#a66239', '#065473']",e9c37ec9c16468457a15214d136596cb,image,image/jpeg,72635,https://assets.calm.com/e9c37ec9c16468457a15214d136596cb.jpeg,800,800,"['#2c5c74', '#043f58']",2f8e3aad34c46ec50e2d230841edf1e8,image,image/jpeg,35852.0,https://assets.calm.com/2f8e3aad34c46ec50e2d230841edf1e8.jpeg,1125.0,300.0,"['#84441c', '#6f3514']",e9c37ec9c16468457a15214d136596cb,image,image/jpeg,72635,https://assets.calm.com/e9c37ec9c16468457a15214d136596cb.jpeg,800,800,"['#2c5c74', '#043f58']",2f8e3aad34c46ec50e2d230841edf1e8,image,image/jpeg,35852,https://assets.calm.com/2f8e3aad34c46ec50e2d230841edf1e8.jpeg,1125,300,"['#84441c', '#6f3514']","Seit über 25 Jahren hauptberuflicher Sprecher. Liest Naturerzählungen, fiktive Geschichten und alte Schlafgeschichten.",,,,,Fiction,,,,,,,,,,,
O664gY4MnL,whZobzChkJ,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-07-21T17:00:00.000Z,69,Norway’s Lofoten Islands,en,0-default,"Journey to the far north of Europe, to a snowy world of mountains, fjords, and awe-inspiring islands.",0f72a03cdbc8464393650c78e11615fc,False,True,sleep_stories,generic,False,2020-07-21T17:00:00.000Z,2022-08-29T21:25:18.065Z,Schlafgeschichte,2pY89wL6,Candace Rose Rardon,True,p3g-6tIoSn,Chiké Okonkwo,"Chiké Okonkwo ist ein britisch-nigerianischer Schauspieler, Produzent und Aktivist. Er ist für seine Rollen in dem beim Sundance Filmfestival ausgezeichneten Historiendrama „The Birth of a Nation - Aufstand zur Freiheit“, in BETs Serie „Being Mary Jane“ und für seine Auftritte mit der Royal Shakespeare Company in Großbritannien und in New York bekannt. Als Aktivist engagiert er sich als Ambassador of One United Bank für Community-Banking, gemeinsam mit dem Children’s Defense Fund als Fürsprecher für die Bekämpfung von Kinderarmut und als Co-Moderator eines Wiedereingliederungskurses für vom System geschädigte Männer im California State Prison.",False,2020-02-14T20:59:28.564Z,2021-08-12T18:49:31.382Z,a5734d80915485817eaf66f9ffae001f,image,image/jpeg,1127241.0,https://assets.calm.com/a5734d80915485817eaf66f9ffae001f.jpeg,2000.0,2000.0,"['#b47c3c', '#964e14']",f6af8b3fd7182c4341ed2fa964a48a96,image,image/jpeg,8205900,https://assets.calm.com/f6af8b3fd7182c4341ed2fa964a48a96.jpeg,1920,1920,"['#cf4d2b', '#114a8b']",9aa0f72e721d505d888738707fe3ed53,image,image/jpeg,8130776,https://assets.calm.com/9aa0f72e721d505d888738707fe3ed53.jpeg,1920,1920,"['#cb461c', '#0a3c78']",,,,,,,,,9aa0f72e721d505d888738707fe3ed53,image,image/jpeg,8130776,https://assets.calm.com/9aa0f72e721d505d888738707fe3ed53.jpeg,1920,1920,"['#cb461c', '#0a3c78']",f6af8b3fd7182c4341ed2fa964a48a96,image,image/jpeg,8205900,https://assets.calm.com/f6af8b3fd7182c4341ed2fa964a48a96.jpeg,1920,1920,"['#cf4d2b', '#114a8b']",,winter,,,,,,,,,,,,,,,
0WFPNDTbZi,NJ0lRVv4Mc,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-05-09T17:00:00.000Z,10677,The Land of Plenty: a Story in French,en,0-default,"Embark on a voyage to the legendary city of Babylon, where an age-old myth steeped in wisdom awaits your exploration, in French.",91e5b8516c9cf29bf66572604e0f9ed3,False,True,sleep_stories,generic,False,2023-01-20T16:46:27.395Z,2025-03-10T16:56:51.392Z,Schlafgeschichte,LqPw0wpY,Eurydice Da Silva,True,Ckrnb1HTJD,Omar Sy ,"Omar Sy ist ein international preisgekrönter Schauspieler, Autor und Produzent. Derzeit arbeitet er als kreativer Produzent an der Serie „Lupin“, die von George Kay in
Zusammenarbeit mit François Uzan unter Regie von Louis Leterrier entwickelt wurde.

Unter anderem ist Sy neben Chris Pratt in „Jurassic World: Ein neues Zeitalter“ zu sehen.
2012 erlangte Sy dank des von Kritikern gefeierten Films „Ziemlich beste Freunde“ von Olivier Nakache und Eric Toledano internationale Anerkennung.

Im Jahr 2016 spielte Sy die Hauptrolle in „Chocolat“ und erhielt dafür den César-Preis als bester Schauspieler.

2021 wurde Sy vom TIME Magazine in die Liste der „100 einflussreichsten Menschen“ aufgenommen.",False,2023-04-24T14:31:13.092Z,2023-04-24T16:21:14.225Z,77cec322689e674462459d40aad2a1e7,image,image/jpeg,463361.0,https://assets.calm.com/77cec322689e674462459d40aad2a1e7.jpeg,2000.0,2000.0,"['#c4643c', '#65331e']",f986b6ff59d4aef2755ffdff2058d5fe,image,image/jpeg,1577019,https://assets.calm.com/f986b6ff59d4aef2755ffdff2058d5fe.jpeg,2500,2500,"['#c75410', '#644a0f']",5add5f9559c594396e1751f13f22b760,image,image/jpeg,1294427,https://assets.calm.com/5add5f9559c594396e1751f13f22b760.jpeg,2500,2500,"['#cc4c0c', '#91730d']",,,,,,,,,5add5f9559c594396e1751f13f22b760,image,image/jpeg,1294427,https://assets.calm.com/5add5f9559c594396e1751f13f22b760.jpeg,2500,2500,"['#cc4c0c', '#91730d']",f986b6ff59d4aef2755ffdff2058d5fe,image,image/jpeg,1577019,https://assets.calm.com/f986b6ff59d4aef2755ffdff2058d5fe.jpeg,2500,2500,"['#c75410', '#644a0f']",,,,,,,,,,,,,,,,,
4yJyy4dCE,4JlkkJE_AV,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-04-23T00:45:16.392Z,139,Lionwood: The Seventeenth Princess,en,0-default,Join Stephen Lyons as you travel to a far away kingdom in tonight’s enchanting fairy tale about a young princess’ magical journey,8fc855e274da699e0b61af697646b1c1,False,True,sleep_stories,generic,False,2018-05-18T21:03:58.548Z,2023-05-10T21:16:59.629Z,Schlafgeschichte,xx8LLyxN,Chris Advansun,True,VeAQG4dvO,Stephen Lyons,"Stephen wurde in in London geboren und ist seit dem Alter von zwei Jahren in Nord-Wales aufgewachsen. Er hat mit seiner Frau, der ehemaligen walisischen Schauspielerin Helen Cleaves, 45 Jahre lang in Süd-Wales gelebt.

Stephen ist der offizielle Biograph des ersten walisischen Filmstars Llanelli’s Gareth Hughes und betreibt als professionelles Hobby Nachforschungen zu walisischen Berühmtheiten. Seine Gareth Hughes-Website wurde von der National Library of Wales und der British Library als wichtiger Bestandteil der Dokumentation des walisischen Erbes bezeichnet und in das UK Web Archive aufgenommen.

Stephen befasst sich auch intensiv mit dem Ersten Weltkrieg und ist Experte für die einzigartige walisische Einheit der 130. (St. John) Field Ambulance. Stephen leitet zusammen mit seiner Frau die Black Vein Miners Memorial Society, die sich um eine private Begräbnisstätte kümmert und an die vermissten Bergleute von Risca erinnert.

Stephen kocht außerdem für sein Leben gerne und ist begeisterter Genealoge. Er ist außerdem Ehren-Vizepräsident und Mitbegründer eines International Folk Festivals in Süd-Wales.",False,2017-08-30T17:41:13.289Z,2023-10-24T20:01:25.913Z,a204b71aec2c4797404bcd5426569bf1,image,image/png,402540.0,https://assets.calm.com/a204b71aec2c4797404bcd5426569bf1.png,480.0,480.0,"['#b57f64', '#5e4029']",1944b76f2b1c34f2007334c75f1fc70f,image,image/jpeg,526249,https://assets.calm.com/1944b76f2b1c34f2007334c75f1fc70f.jpeg,1920,1920,"['#cf8e2b', '#0b5f4d']",57c6dffda746888d7190cf435cbcbf8b,image,image/jpeg,10805770,https://assets.calm.com/57c6dffda746888d7190cf435cbcbf8b.jpeg,1920,1920,"['#d39214', '#048c84']",,,,,,,,,57c6dffda746888d7190cf435cbcbf8b,image,image/jpeg,10805770,https://assets.calm.com/57c6dffda746888d7190cf435cbcbf8b.jpeg,1920,1920,"['#d39214', '#048c84']",1944b76f2b1c34f2007334c75f1fc70f,image,image/jpeg,526249,https://assets.calm.com/1944b76f2b1c34f2007334c75f1fc70f.jpeg,1920,1920,"['#cf8e2b', '#0b5f4d']","Schauspieler und Synchronsprecher aus Wales. Er liest fiktive Geschichten, Reiseerzählungen und Geschichten für Kinder.",,,,,,,,,,,,,,,,
E3QC1_hYzO,dz6bJtuhYT,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-08-19T17:00:00.000Z,12632,The Minor Mysteries: Fifteen Umbrellas,en,0-default,"Following their previous adventures in Whitby, a bookshop owner and his niece solve the mystery of fifteen umbrellas that – instead of going missing – suddenly turn up.",e5ecb9e21e1629a178a40b5520ac0987,False,True,sleep_stories,generic,False,2025-08-04T16:21:26.045Z,2025-08-11T16:47:13.560Z,Schlafgeschichte,63PB06XR,Andrew Martin,True,VeAQG4dvO,Stephen Lyons,"Stephen wurde in in London geboren und ist seit dem Alter von zwei Jahren in Nord-Wales aufgewachsen. Er hat mit seiner Frau, der ehemaligen walisischen Schauspielerin Helen Cleaves, 45 Jahre lang in Süd-Wales gelebt.

Stephen ist der offizielle Biograph des ersten walisischen Filmstars Llanelli’s Gareth Hughes und betreibt als professionelles Hobby Nachforschungen zu walisischen Berühmtheiten. Seine Gareth Hughes-Website wurde von der National Library of Wales und der British Library als wichtiger Bestandteil der Dokumentation des walisischen Erbes bezeichnet und in das UK Web Archive aufgenommen.

Stephen befasst sich auch intensiv mit dem Ersten Weltkrieg und ist Experte für die einzigartige walisische Einheit der 130. (St. John) Field Ambulance. Stephen leitet zusammen mit seiner Frau die Black Vein Miners Memorial Society, die sich um eine private Begräbnisstätte kümmert und an die vermissten Bergleute von Risca erinnert.

Stephen kocht außerdem für sein Leben gerne und ist begeisterter Genealoge. Er ist außerdem Ehren-Vizepräsident und Mitbegründer eines International Folk Festivals in Süd-Wales.",False,2017-08-30T17:41:13.289Z,2023-10-24T20:01:25.913Z,a204b71aec2c4797404bcd5426569bf1,image,image/png,402540.0,https://assets.calm.com/a204b71aec2c4797404bcd5426569bf1.png,480.0,480.0,"['#b57f64', '#5e4029']",b963732cc9667aff7775cdf720b4e20f,image,image/jpeg,9076413,https://assets.calm.com/b963732cc9667aff7775cdf720b4e20f.jpeg,4096,4096,"['#d88b4a', '#6c240c']",05eaeaa789ec5472b1ae983984c7bdbe,image,image/jpeg,4319877,https://assets.calm.com/05eaeaa789ec5472b1ae983984c7bdbe.jpeg,2500,2500,"['#c47e44', '#6c240d']",,,,,,,,,05eaeaa789ec5472b1ae983984c7bdbe,image,image/jpeg,4319877,https://assets.calm.com/05eaeaa789ec5472b1ae983984c7bdbe.jpeg,2500,2500,"['#c47e44', '#6c240d']",b963732cc9667aff7775cdf720b4e20f,image,image/jpeg,9076413,https://assets.calm.com/b963732cc9667aff7775cdf720b4e20f.jpeg,4096,4096,"['#d88b4a', '#6c240c']","Schauspieler und Synchronsprecher aus Wales. Er liest fiktive Geschichten, Reiseerzählungen und Geschichten für Kinder.","England, train, mystery, detective",False,,,,,,,,,,,,False,,
